time	V(quada)	V(quadb)
4.399230319400048e-05	3.560732e+02	-3.564596e+02
4.399352239300056e-05	3.586349e+02	-3.590003e+02
4.399377239300056e-05	3.591368e+02	-3.594978e+02
4.399427239300056e-05	3.601301e+02	-3.604825e+02
4.399429074465173e-05	3.601662e+02	-3.605183e+02
4.399429533256452e-05	3.601752e+02	-3.605272e+02
4.399430450839011e-05	3.601931e+02	-3.605449e+02
4.399432286004128e-05	3.602289e+02	-3.605804e+02
4.399435956334362e-05	3.603005e+02	-3.606513e+02
4.399441016514102e-05	3.603990e+02	-3.607489e+02
4.399444662440424e-05	3.604698e+02	-3.608191e+02
4.399448219238417e-05	3.605387e+02	-3.608874e+02
4.399452058717912e-05	3.606129e+02	-3.609610e+02
4.399456625476456e-05	3.607011e+02	-3.610483e+02
4.399461225080310e-05	3.607897e+02	-3.611361e+02
4.399466226961568e-05	3.608858e+02	-3.612314e+02
4.399466968712549e-05	3.609001e+02	-3.612455e+02
4.399468452214511e-05	3.609285e+02	-3.612737e+02
4.399471419218435e-05	3.609853e+02	-3.613300e+02
4.399477353226285e-05	3.610985e+02	-3.614422e+02
4.399487472614660e-05	3.612910e+02	-3.616329e+02
4.399498276976043e-05	3.614954e+02	-3.618354e+02
4.399511870505864e-05	3.617509e+02	-3.620886e+02
4.399526626625078e-05	3.620262e+02	-3.623613e+02
4.399545797007494e-05	3.623802e+02	-3.627120e+02
4.399574372630221e-05	3.629033e+02	-3.632300e+02
4.399578948493072e-05	3.629863e+02	-3.633123e+02
4.399588100218773e-05	3.631511e+02	-3.634754e+02
4.399606403670175e-05	3.634779e+02	-3.637990e+02
4.399635767958324e-05	3.639957e+02	-3.643117e+02
4.399667934921052e-05	3.645553e+02	-3.648657e+02
4.399685405351465e-05	3.648557e+02	-3.651630e+02
4.399689229856296e-05	3.649208e+02	-3.652275e+02
4.399696878865955e-05	3.650505e+02	-3.653558e+02
4.399702520226334e-05	3.651458e+02	-3.654501e+02
4.399708493782266e-05	3.652464e+02	-3.655497e+02
4.399715193740962e-05	3.653588e+02	-3.656609e+02
4.399722383532464e-05	3.654788e+02	-3.657796e+02
4.399736763115469e-05	3.657174e+02	-3.660156e+02
4.399746971656863e-05	3.658857e+02	-3.661822e+02
4.399755139564034e-05	3.660197e+02	-3.663147e+02
4.399761825180645e-05	3.661288e+02	-3.664226e+02
4.399767855902273e-05	3.662268e+02	-3.665196e+02
4.399774358270285e-05	3.663320e+02	-3.666237e+02
4.399781351159854e-05	3.664446e+02	-3.667350e+02
4.399793761875064e-05	3.666430e+02	-3.669312e+02
4.399818583305486e-05	3.670339e+02	-3.673177e+02
4.399867049372650e-05	3.677791e+02	-3.680543e+02
4.399931202991116e-05	3.687257e+02	-3.689894e+02
4.400041587624211e-05	3.702311e+02	-3.704750e+02
4.400262356890399e-05	3.728459e+02	-3.730499e+02
4.400573874234740e-05	3.758480e+02	-3.759950e+02
4.400794745981539e-05	3.774032e+02	-3.775094e+02
4.401048111853590e-05	3.785294e+02	-3.785885e+02
4.401260854228170e-05	3.789603e+02	-3.789795e+02
4.401496960053761e-05	3.788119e+02	-3.787866e+02
4.401801748605411e-05	3.777417e+02	-3.776589e+02
4.402137612517046e-05	3.754959e+02	-3.753496e+02
4.402459710999097e-05	3.724825e+02	-3.722754e+02
4.402500261314776e-05	3.720181e+02	-3.718034e+02
4.402581361946136e-05	3.709607e+02	-3.707308e+02
4.402743563208856e-05	3.687101e+02	-3.684499e+02
4.402784113524536e-05	3.681072e+02	-3.678394e+02
4.402865214155895e-05	3.668378e+02	-3.665549e+02
4.402927306826780e-05	3.658221e+02	-3.655276e+02
4.402934910010970e-05	3.656945e+02	-3.653986e+02
4.402945047589890e-05	3.655231e+02	-3.652254e+02
4.402965322747730e-05	3.651786e+02	-3.648770e+02
4.402965956346412e-05	3.651677e+02	-3.648661e+02
4.402967223543777e-05	3.651460e+02	-3.648441e+02
4.402969757938507e-05	3.651025e+02	-3.648002e+02
4.402974826727968e-05	3.650152e+02	-3.647120e+02
4.402984964306887e-05	3.648402e+02	-3.645350e+02
4.402985802365327e-05	3.648257e+02	-3.645204e+02
4.402987478482206e-05	3.647966e+02	-3.644910e+02
4.402990830715963e-05	3.647383e+02	-3.644321e+02
4.402995244631242e-05	3.646615e+02	-3.643544e+02
4.403000048750002e-05	3.645776e+02	-3.642696e+02
4.403004771516503e-05	3.644949e+02	-3.641861e+02
4.403009855103417e-05	3.644056e+02	-3.640958e+02
4.403092005065533e-05	3.629258e+02	-3.626009e+02
4.403093374231568e-05	3.629007e+02	-3.625755e+02
4.403096112563639e-05	3.628501e+02	-3.625244e+02
4.403101589227780e-05	3.627486e+02	-3.624219e+02
4.403112542556062e-05	3.625446e+02	-3.622159e+02
4.403130045815795e-05	3.622171e+02	-3.618852e+02
4.403130242545240e-05	3.622134e+02	-3.618814e+02
4.403130636004131e-05	3.622060e+02	-3.618740e+02
4.403131422921913e-05	3.621912e+02	-3.618590e+02
4.403132996757477e-05	3.621615e+02	-3.618290e+02
4.403136144428605e-05	3.621021e+02	-3.617690e+02
4.403136677299805e-05	3.620920e+02	-3.617589e+02
4.403137743042205e-05	3.620719e+02	-3.617385e+02
4.403139874527005e-05	3.620315e+02	-3.616978e+02
4.403144137496605e-05	3.619507e+02	-3.616161e+02
4.403149276041158e-05	3.618531e+02	-3.615176e+02
4.403152875049101e-05	3.617845e+02	-3.614484e+02
4.403156246370795e-05	3.617202e+02	-3.613835e+02
4.403193866779760e-05	3.609960e+02	-3.606524e+02
4.403231487188725e-05	3.602562e+02	-3.599056e+02
4.403269107597690e-05	3.595006e+02	-3.591432e+02
4.403306728006655e-05	3.587294e+02	-3.583651e+02
4.403344348415620e-05	3.579425e+02	-3.575714e+02
4.403381968824585e-05	3.571399e+02	-3.567619e+02
4.403419589233550e-05	3.563216e+02	-3.559368e+02
4.403522893280440e-05	3.539764e+02	-3.535730e+02
4.403729501374218e-05	3.490461e+02	-3.486058e+02
4.403830429820602e-05	3.465098e+02	-3.460516e+02
4.403927287260709e-05	3.439700e+02	-3.434948e+02
4.403962615184493e-05	3.430222e+02	-3.425407e+02
4.403975534702504e-05	3.426708e+02	-3.421870e+02
4.403982282573396e-05	3.424862e+02	-3.420013e+02
4.403989537851095e-05	3.422870e+02	-3.418008e+02
4.404001100095104e-05	3.419686e+02	-3.414804e+02
4.404014077464547e-05	3.416096e+02	-3.411191e+02
4.404031599032050e-05	3.411223e+02	-3.406288e+02
4.404050609704936e-05	3.405901e+02	-3.400934e+02
4.404075401014561e-05	3.398907e+02	-3.393896e+02
4.404105360813982e-05	3.390378e+02	-3.385316e+02
4.404135403757203e-05	3.381750e+02	-3.376636e+02
4.404155273480683e-05	3.375995e+02	-3.370847e+02
4.404176448930423e-05	3.369815e+02	-3.364630e+02
4.404198201093419e-05	3.363425e+02	-3.358203e+02
4.404214169478540e-05	3.358704e+02	-3.353454e+02
4.404234651576945e-05	3.352610e+02	-3.347325e+02
4.404253999572837e-05	3.346815e+02	-3.341498e+02
4.404280216931271e-05	3.338907e+02	-3.333545e+02
4.404306266925103e-05	3.330981e+02	-3.325575e+02
4.404343858536723e-05	3.319425e+02	-3.313956e+02
4.404386313572482e-05	3.306194e+02	-3.300653e+02
4.404462134946693e-05	3.282039e+02	-3.276372e+02
4.404601535595383e-05	3.236344e+02	-3.230447e+02
4.404742518656205e-05	3.188390e+02	-3.182264e+02
4.404926574947549e-05	3.122908e+02	-3.116489e+02
4.405158504943148e-05	3.036227e+02	-3.029448e+02
4.405421668496338e-05	2.932458e+02	-2.925284e+02
4.405709017930154e-05	2.812954e+02	-2.805365e+02
4.405974449138132e-05	2.696880e+02	-2.688923e+02
4.406240953231022e-05	2.574899e+02	-2.566590e+02
4.406499108473407e-05	2.451849e+02	-2.443215e+02
4.406759761919748e-05	2.322977e+02	-2.314032e+02
4.407012213679475e-05	2.194016e+02	-2.184787e+02
4.407254040670710e-05	2.066974e+02	-2.057488e+02
4.407444429504259e-05	1.964500e+02	-1.954823e+02
4.407651405149284e-05	1.850674e+02	-1.840802e+02
4.407875400170459e-05	1.725096e+02	-1.715027e+02
4.408095074717934e-05	1.599475e+02	-1.589227e+02
4.408403618831620e-05	1.419413e+02	-1.408939e+02
4.408756756740437e-05	1.208979e+02	-1.198282e+02
4.409208660055299e-05	9.339878e+01	-9.230621e+01
4.409744837444681e-05	6.016886e+01	-5.905754e+01
4.410427706333181e-05	1.734101e+01	-1.621970e+01
4.411363916952212e-05	-4.105556e+01	4.216470e+01
4.412779010420743e-05	-1.266959e+02	1.277428e+02
4.413856995078586e-05	-1.888287e+02	1.897986e+02
4.414202830684313e-05	-2.074082e+02	2.083450e+02
4.414894501895766e-05	-2.425105e+02	2.433715e+02
4.415137368939751e-05	-2.540059e+02	2.548372e+02
4.415461191665064e-05	-2.685557e+02	2.693450e+02
4.415835002138654e-05	-2.843697e+02	2.851080e+02
4.416358800000000e-05	-3.052819e+02	3.059455e+02
4.416411179786135e-05	-3.071921e+02	3.078479e+02
4.416515939358404e-05	-3.109422e+02	3.115821e+02
4.416725458502943e-05	-3.181249e+02	3.187325e+02
4.417075228826666e-05	-3.295681e+02	3.301208e+02
4.417213990273874e-05	-3.337492e+02	3.342795e+02
4.417769036062705e-05	-3.484430e+02	3.488812e+02
4.418144800000000e-05	-3.572660e+02	3.576405e+02
4.418244109040571e-05	-3.592722e+02	3.596295e+02
4.418343418081142e-05	-3.611845e+02	3.615246e+02
4.418442727121713e-05	-3.630032e+02	3.633259e+02
4.418542036162283e-05	-3.647280e+02	3.650334e+02
4.418641345202854e-05	-3.663592e+02	3.666471e+02
4.418740654243425e-05	-3.678965e+02	3.681669e+02
4.418839963283996e-05	-3.693402e+02	3.695930e+02
4.418849357382429e-05	-3.694713e+02	3.697224e+02
4.418868145579294e-05	-3.697303e+02	3.699781e+02
4.418872842628509e-05	-3.697946e+02	3.700415e+02
4.418882236726942e-05	-3.699221e+02	3.701674e+02
4.418893462469500e-05	-3.700736e+02	3.703169e+02
4.418901877960909e-05	-3.701864e+02	3.704283e+02
4.418907432396203e-05	-3.702605e+02	3.705013e+02
4.418911775133981e-05	-3.703182e+02	3.705583e+02
4.418915902560558e-05	-3.703728e+02	3.706122e+02
4.418919977417296e-05	-3.704265e+02	3.706652e+02
4.418925199523794e-05	-3.704953e+02	3.707329e+02
4.418925860946653e-05	-3.705039e+02	3.707415e+02
4.418927183792371e-05	-3.705213e+02	3.707586e+02
4.418929829483807e-05	-3.705559e+02	3.707927e+02
4.418935120866678e-05	-3.706248e+02	3.708607e+02
4.418944608691582e-05	-3.707478e+02	3.709821e+02
4.418954651025306e-05	-3.708770e+02	3.711095e+02
4.418967274053660e-05	-3.710381e+02	3.712682e+02
4.418980644256276e-05	-3.712068e+02	3.714347e+02
4.418997561367527e-05	-3.714175e+02	3.716424e+02
4.419021324680843e-05	-3.717079e+02	3.719285e+02
4.419061701017272e-05	-3.721889e+02	3.724023e+02
4.419104387373619e-05	-3.726821e+02	3.728879e+02
4.419139112449887e-05	-3.730704e+02	3.732700e+02
4.419170459233164e-05	-3.734120e+02	3.736060e+02
4.419174442407395e-05	-3.734547e+02	3.736479e+02
4.419181000231895e-05	-3.735240e+02	3.737161e+02
4.419188358637097e-05	-3.736015e+02	3.737922e+02
4.419195569981293e-05	-3.736768e+02	3.738662e+02
4.419203193685172e-05	-3.737558e+02	3.739438e+02
4.419215004748999e-05	-3.738772e+02	3.740631e+02
4.419221901079225e-05	-3.739474e+02	3.741322e+02
4.419228398576684e-05	-3.740132e+02	3.741967e+02
4.419234927276169e-05	-3.740788e+02	3.742611e+02
4.419242713976473e-05	-3.741564e+02	3.743373e+02
4.419252399368865e-05	-3.742518e+02	3.744310e+02
4.419271770153649e-05	-3.744390e+02	3.746147e+02
4.419310511723216e-05	-3.748008e+02	3.749695e+02
4.419371411838324e-05	-3.753356e+02	3.754932e+02
4.419472016263706e-05	-3.761158e+02	3.762552e+02
4.419673225114472e-05	-3.773279e+02	3.774305e+02
4.419985275544064e-05	-3.785178e+02	3.785628e+02
4.420228088396201e-05	-3.787920e+02	3.787919e+02
4.420505274831846e-05	-3.783456e+02	3.782937e+02
4.420722256047145e-05	-3.774466e+02	3.773540e+02
4.420949959886985e-05	-3.758894e+02	3.757541e+02
4.421252004383076e-05	-3.729657e+02	3.727736e+02
4.421584502829946e-05	-3.687120e+02	3.684578e+02
4.421907657900092e-05	-3.637299e+02	3.634156e+02
4.421947834796130e-05	-3.630279e+02	3.627061e+02
4.422028188588208e-05	-3.614989e+02	3.611623e+02
4.422188896172364e-05	-3.583102e+02	3.579441e+02
4.422229073068402e-05	-3.574744e+02	3.571010e+02
4.422309426860480e-05	-3.557417e+02	3.553536e+02
4.422329515308500e-05	-3.552996e+02	3.549079e+02
4.422370947732539e-05	-3.543730e+02	3.539739e+02
4.422378480900547e-05	-3.542024e+02	3.538018e+02
4.422388525124557e-05	-3.539736e+02	3.535713e+02
4.422408613572576e-05	-3.535144e+02	3.531084e+02
4.422409241336577e-05	-3.535000e+02	3.530939e+02
4.422410496864578e-05	-3.534711e+02	3.530648e+02
4.422413007920580e-05	-3.534133e+02	3.530065e+02
4.422418030032585e-05	-3.532974e+02	3.528897e+02
4.422428074256595e-05	-3.530652e+02	3.526556e+02
4.422428970528979e-05	-3.530444e+02	3.526347e+02
4.422430763073747e-05	-3.530028e+02	3.525928e+02
4.422434348163283e-05	-3.529195e+02	3.525089e+02
4.422439012413103e-05	-3.528109e+02	3.523994e+02
4.422444847601475e-05	-3.526748e+02	3.522623e+02
4.422450098223627e-05	-3.525521e+02	3.521386e+02
4.422454801518952e-05	-3.524419e+02	3.520276e+02
4.422487517559819e-05	-3.516675e+02	3.512473e+02
4.422499929437224e-05	-3.513721e+02	3.509497e+02
4.422512341314630e-05	-3.510751e+02	3.506504e+02
4.422524753192035e-05	-3.507763e+02	3.503495e+02
4.422537165069440e-05	-3.504760e+02	3.500469e+02
4.422549576946845e-05	-3.501740e+02	3.497426e+02
4.422561988824251e-05	-3.498703e+02	3.494367e+02
4.422574400701656e-05	-3.495649e+02	3.491292e+02
4.422583653588432e-05	-3.493363e+02	3.488989e+02
4.422592636475614e-05	-3.491137e+02	3.486747e+02
4.422595573991570e-05	-3.490407e+02	3.486012e+02
4.422598511507526e-05	-3.489676e+02	3.485276e+02
4.422601449023482e-05	-3.488944e+02	3.484539e+02
4.422604386539438e-05	-3.488212e+02	3.483801e+02
4.422607324055393e-05	-3.487478e+02	3.483062e+02
4.422610261571349e-05	-3.486743e+02	3.482322e+02
4.422613199087305e-05	-3.486008e+02	3.481581e+02
4.422620809972352e-05	-3.484098e+02	3.479658e+02
4.422631954795555e-05	-3.481288e+02	3.476829e+02
4.422652475673559e-05	-3.476075e+02	3.471578e+02
4.422693517429567e-05	-3.465490e+02	3.460921e+02
4.422775600941585e-05	-3.443836e+02	3.439122e+02
4.422871232158148e-05	-3.417864e+02	3.412982e+02
4.422968831192595e-05	-3.390339e+02	3.385289e+02
4.423121271789264e-05	-3.345794e+02	3.340481e+02
4.423197090063515e-05	-3.322939e+02	3.317497e+02
4.423255451366370e-05	-3.304904e+02	3.299363e+02
4.423287551465207e-05	-3.294838e+02	3.289244e+02
4.423313505652862e-05	-3.286609e+02	3.280971e+02
4.423346668942760e-05	-3.276000e+02	3.270307e+02
4.423376948150183e-05	-3.266227e+02	3.260484e+02
4.423409812730364e-05	-3.255520e+02	3.249722e+02
4.423445856520963e-05	-3.243658e+02	3.237801e+02
4.423488938770520e-05	-3.229335e+02	3.223408e+02
4.423522966484454e-05	-3.217904e+02	3.211921e+02
4.423561222156717e-05	-3.204921e+02	3.198876e+02
4.423597745689493e-05	-3.192391e+02	3.186287e+02
4.423650038831686e-05	-3.174228e+02	3.168040e+02
4.423712724185635e-05	-3.152108e+02	3.145820e+02
4.423807815532643e-05	-3.117852e+02	3.111412e+02
4.423929870843905e-05	-3.072667e+02	3.066037e+02
4.424103558870329e-05	-3.006079e+02	2.999184e+02
4.424324559167721e-05	-2.917740e+02	2.910515e+02
4.424585604218573e-05	-2.808410e+02	2.800809e+02
4.424865582311154e-05	-2.685504e+02	2.677517e+02
4.425128144066090e-05	-2.564975e+02	2.556641e+02
4.425388422921611e-05	-2.440552e+02	2.431893e+02
4.425640261343873e-05	-2.315754e+02	2.306795e+02
4.425891480500513e-05	-2.187200e+02	2.177959e+02
4.426127863432870e-05	-2.062778e+02	2.053286e+02
4.426347246915715e-05	-1.944500e+02	1.934788e+02
4.426525294796270e-05	-1.846523e+02	1.836644e+02
4.426711527578380e-05	-1.742163e+02	1.732119e+02
4.426919008519095e-05	-1.623855e+02	1.613639e+02
4.427178226456267e-05	-1.473305e+02	1.462894e+02
4.427498070397004e-05	-1.283879e+02	1.273254e+02
4.427895601314281e-05	-1.043682e+02	1.032837e+02
4.428368151183200e-05	-7.527100e+01	7.416667e+01
4.428964739482261e-05	-3.798217e+01	3.686317e+01
4.429721743287415e-05	9.578710e+00	-1.069929e+01
4.430780465733647e-05	7.492445e+01	-7.601573e+01
4.432256447058052e-05	1.629155e+02	-1.639252e+02
4.432662599999999e-05	1.856880e+02	-1.866645e+02
4.433474905883894e-05	2.274789e+02	-2.283694e+02
4.434448600000000e-05	2.742318e+02	-2.750065e+02
4.434545969411610e-05	2.783521e+02	-2.791135e+02
4.434740708234831e-05	2.863677e+02	-2.871018e+02
4.435455644707116e-05	3.136954e+02	-3.143249e+02
4.435839757630717e-05	3.264173e+02	-3.269868e+02
4.436234600000000e-05	3.384892e+02	-3.389954e+02
4.436274084236928e-05	3.395838e+02	-3.400834e+02
4.436353052710785e-05	3.417294e+02	-3.422160e+02
4.436440482092554e-05	3.440670e+02	-3.445390e+02
4.436527911474325e-05	3.463319e+02	-3.467894e+02
4.436615340856094e-05	3.485242e+02	-3.489669e+02
4.436702770237864e-05	3.506438e+02	-3.510718e+02
4.436790199619634e-05	3.526908e+02	-3.531040e+02
4.436877629001404e-05	3.546651e+02	-3.550634e+02
4.436965058383174e-05	3.565668e+02	-3.569501e+02
4.436974929442406e-05	3.567770e+02	-3.571585e+02
4.436994671560869e-05	3.571938e+02	-3.575720e+02
4.436999607090486e-05	3.572975e+02	-3.576748e+02
4.437009478149718e-05	3.575040e+02	-3.578796e+02
4.437016537188287e-05	3.576512e+02	-3.580255e+02
4.437022306221496e-05	3.577711e+02	-3.581445e+02
4.437026884550300e-05	3.578660e+02	-3.582386e+02
4.437030792705953e-05	3.579468e+02	-3.583188e+02
4.437034552319440e-05	3.580245e+02	-3.583958e+02
4.437038813136828e-05	3.581123e+02	-3.584828e+02
4.437043806803538e-05	3.582150e+02	-3.585847e+02
4.437048770282251e-05	3.583169e+02	-3.586857e+02
4.437049647455738e-05	3.583348e+02	-3.587035e+02
4.437051401802713e-05	3.583707e+02	-3.587391e+02
4.437054910496662e-05	3.584424e+02	-3.588102e+02
4.437061927884560e-05	3.585854e+02	-3.589520e+02
4.437073892736688e-05	3.588283e+02	-3.591928e+02
4.437085209433654e-05	3.590568e+02	-3.594193e+02
4.437100404948883e-05	3.593615e+02	-3.597214e+02
4.437116198098205e-05	3.596758e+02	-3.600330e+02
4.437138052141037e-05	3.601060e+02	-3.604594e+02
4.437173886835128e-05	3.608015e+02	-3.611487e+02
4.437212965645856e-05	3.615473e+02	-3.618877e+02
4.437248205876677e-05	3.622078e+02	-3.625420e+02
4.437279390660102e-05	3.627838e+02	-3.631126e+02
4.437283571895246e-05	3.628602e+02	-3.631883e+02
4.437291934365534e-05	3.630121e+02	-3.633386e+02
4.437297824425686e-05	3.631186e+02	-3.634442e+02
4.437303676396124e-05	3.632242e+02	-3.635487e+02
4.437310006067496e-05	3.633379e+02	-3.636613e+02
4.437316877384227e-05	3.634609e+02	-3.637832e+02
4.437324573816264e-05	3.635982e+02	-3.639191e+02
4.437330620782446e-05	3.637057e+02	-3.640255e+02
4.437336264396515e-05	3.638057e+02	-3.641245e+02
4.437342133363681e-05	3.639093e+02	-3.642271e+02
4.437349300438367e-05	3.640353e+02	-3.643518e+02
4.437356739889090e-05	3.641655e+02	-3.644807e+02
4.437371618790536e-05	3.644238e+02	-3.647364e+02
4.437399371375159e-05	3.648993e+02	-3.652071e+02
4.437438624995943e-05	3.655579e+02	-3.658587e+02
4.437501267553868e-05	3.665728e+02	-3.668625e+02
4.437603095309290e-05	3.681187e+02	-3.683901e+02
4.437806750820135e-05	3.708613e+02	-3.710961e+02
4.438117613561868e-05	3.743681e+02	-3.745464e+02
4.438360296305675e-05	3.764579e+02	-3.765915e+02
4.438641992637000e-05	3.781102e+02	-3.781915e+02
4.438865719652187e-05	3.788433e+02	-3.788827e+02
4.439106940386328e-05	3.789638e+02	-3.789578e+02
4.439414747067342e-05	3.782173e+02	-3.781532e+02
4.439747319276484e-05	3.765940e+02	-3.764669e+02
4.439787811840891e-05	3.763130e+02	-3.761783e+02
4.439868796969706e-05	3.756197e+02	-3.754696e+02
4.440030767227336e-05	3.740964e+02	-3.739158e+02
4.440071259791744e-05	3.736751e+02	-3.734869e+02
4.440152244920559e-05	3.727390e+02	-3.725355e+02
4.440314215178188e-05	3.707307e+02	-3.704968e+02
4.440354707742596e-05	3.701884e+02	-3.699469e+02
4.440435692871411e-05	3.690400e+02	-3.687833e+02
4.440497697110659e-05	3.681169e+02	-3.678486e+02
4.440505289466486e-05	3.680006e+02	-3.677309e+02
4.440515412607587e-05	3.678443e+02	-3.675728e+02
4.440535658889791e-05	3.675300e+02	-3.672546e+02
4.440536291586110e-05	3.675201e+02	-3.672446e+02
4.440537556978747e-05	3.675002e+02	-3.672245e+02
4.440540087764023e-05	3.674605e+02	-3.671844e+02
4.440545149334574e-05	3.673808e+02	-3.671037e+02
4.440555272475676e-05	3.672209e+02	-3.669419e+02
4.440556109785951e-05	3.672076e+02	-3.669285e+02
4.440557784406500e-05	3.671810e+02	-3.669016e+02
4.440561133647598e-05	3.671277e+02	-3.668476e+02
4.440565381530608e-05	3.670599e+02	-3.667791e+02
4.440570088630491e-05	3.669846e+02	-3.667029e+02
4.440575688988014e-05	3.668948e+02	-3.666120e+02
4.440580781540973e-05	3.668128e+02	-3.665290e+02
4.440609693806669e-05	3.663427e+02	-3.660536e+02
4.440638606072365e-05	3.658636e+02	-3.655691e+02
4.440667518338061e-05	3.653755e+02	-3.650757e+02
4.440696430603756e-05	3.648785e+02	-3.645733e+02
4.440725342869452e-05	3.643724e+02	-3.640619e+02
4.440754255135148e-05	3.638574e+02	-3.635415e+02
4.440783167400844e-05	3.633333e+02	-3.630121e+02
4.440828526554841e-05	3.624880e+02	-3.621585e+02
4.440919244862836e-05	3.607206e+02	-3.603745e+02
4.441090707162527e-05	3.571531e+02	-3.567759e+02
4.441301959101087e-05	3.524472e+02	-3.520318e+02
4.441408524344391e-05	3.499143e+02	-3.494799e+02
4.441511479627892e-05	3.473491e+02	-3.468963e+02
4.441548348563444e-05	3.464066e+02	-3.459473e+02
4.441560596845138e-05	3.460887e+02	-3.456271e+02
4.441567327553653e-05	3.459129e+02	-3.454502e+02
4.441574888918917e-05	3.457148e+02	-3.452507e+02
4.441582104353812e-05	3.455252e+02	-3.450599e+02
4.441590961032872e-05	3.452918e+02	-3.448249e+02
4.441601059033394e-05	3.450246e+02	-3.445558e+02
4.441616853586933e-05	3.446047e+02	-3.441331e+02
